numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
133,0.1631964508,0.0101058566,1,1,1,1,1,0.9998646329,2.00743849180925E-010,3.29457713224507E-052,5.79896904897452E-059
134,0.1633325634,0.0103372524,1,1,1,1,1,0.9998052637,4.48787687528499E-010,4.48115290059397E-050,1.54612145578816E-056
135,0.163598375,0.0103802833,1,1,1,1,1,0.999773239,4.4819676003708E-010,7.64365550987541E-050,2.90889972791814E-056
136,0.1637186066,0.0103082177,1,1,1,1,1,0.9997839476,3.17797188604653E-010,1.37197246794763E-050,4.19936892876869E-057
137,0.1638243127,0.0104307661,1,1,1,1,1,0.9997379938,4.7125977372129E-010,1.60412114808086E-049,6.89306847603418E-056
138,0.1637873499,0.0101350853,1,1,1,1,1,0.999823542,1.54977195205812E-010,2.63828207225341E-052,4.79441854467455E-059
139,0.1636751314,0.0101288066,1,1,1,1,1,0.999832294,1.623113744299E-010,2.7064113174119E-052,4.87768822810153E-059
140,0.1639073473,0.010211628,1,1,1,1,1,0.9997957001,1.94608548388905E-010,1.24177151788534E-051,2.81027035200992E-058
141,0.1638748889,0.0101900413,1,1,1,1,1,0.9998037968,1.82430449477996E-010,8.0334703447136E-052,1.70958662953529E-058
142,0.1638921105,0.0101378077,1,1,1,1,1,0.9998157735,1.46573949931535E-010,2.39822492373976E-052,4.35011474680637E-059
143,0.1640031915,0.0101566152,1,1,1,1,1,0.9998030772,1.47269507923746E-010,3.11549194997547E-052,5.92002588486455E-059
144,0.1638432967,0.0102390636,1,1,1,1,1,0.9997932004,2.25503887202035E-010,2.51300113791626E-051,6.20814942809568E-058
145,0.1639563513,0.0101217882,1,1,1,1,1,0.9998152747,1.31902558590851E-010,1.50868940676261E-052,2.58957058491832E-059
146,0.1639412168,0.0099747997,1,1,1,1,1,0.9998498193,7.26283293191931E-011,4.9088622487142E-054,5.32362782141753E-061
147,0.1640199766,0.0100122615,1,1,1,1,1,0.9998369273,8.07175076168537E-011,1.06203523087187E-053,1.28761802612973E-060
148,0.164206928,0.0098216614,1,1,1,1,1,0.9998659393,3.13243272068375E-011,7.47948523689863E-056,4.7768915516195E-063
149,0.164165881,0.0100167153,1,1,1,1,1,0.9998265069,7.47520208724346E-011,9.42523377558273E-054,1.1422851058241E-060
150,0.1640506788,0.0099307137,1,1,1,1,1,0.9998527064,5.60152417130956E-011,1.42662591514512E-054,1.32739105856626E-061
151,0.1641505589,0.0095429201,1,1,1,1,1,0.9999138996,8.94270505616482E-012,5.37397882638911E-059,1.29837255578293E-066
152,0.1639376072,0.00964747,1,1,1,1,1,0.9999072608,1.70829706121067E-011,1.28845218450374E-057,4.64180483845649E-065
153,0.1640081103,0.0095063375,1,1,1,1,1,0.9999234832,8.29835001701185E-012,2.49798496136184E-059,5.35779894292509E-067
154,0.1635778065,0.0096596245,1,1,1,1,1,0.9999185592,2.32378730889855E-011,3.22221494961773E-057,1.25924761583087E-064
155,0.1636974664,0.0092508977,1,1,1,1,1,0.9999564939,2.87834839110762E-012,2.74423169888597E-062,2.27873479796681E-070
156,0.1637395099,0.0093004663,1,1,1,1,1,0.9999516611,3.60658286502642E-012,1.11015559013186E-061,1.11730550130712E-069
157,0.1635234092,0.0093346087,1,1,1,1,1,0.9999534052,5.04721180740708E-012,4.42897994306679E-061,5.22424222567593E-069
158,0.1635631093,0.0090979603,1,1,1,1,1,0.9999689849,1.40891106437308E-012,3.21933608250496E-064,1.44885001754126E-072
159,0.1636582182,0.0092830698,1,1,1,1,1,0.9999547689,3.50494555657389E-012,7.67668987431278E-062,7.28022558274233E-070
160,0.163688075,0.0089660711,1,1,1,1,1,0.9999743831,6.09366755878346E-013,3.66431299538658E-066,9.20359123492904E-075
161,0.1637940948,0.0092868204,1,1,1,1,1,0.9999516314,3.22554619271351E-012,6.72714755104195E-062,6.37440813241927E-070
162,0.1639540049,0.0095080074,1,1,1,1,1,0.9999250152,8.69972658362771E-012,2.86984415949956E-059,6.23058890656515E-067
163,0.1642872251,0.0097245771,1,1,1,1,1,0.9998798699,1.91125504329134E-011,5.47447039640002E-057,2.48947920856095E-064
164,0.1644426397,0.0096104679,1,1,1,1,1,0.9998921397,1.00384176691032E-011,2.06203597569975E-058,6.16641837478863E-066
165,0.1643591824,0.0100459885,1,1,1,1,1,0.9998057435,7.44705649055306E-011,1.39965805895755E-053,1.82520483391801E-060
166,0.1644382091,0.010127268,1,1,1,1,1,0.9997771981,9.90270113775223E-011,8.26443415415756E-053,1.37660038619684E-059
167,0.1638878104,0.0095026855,1,1,1,1,1,0.9999277129,8.89295872422334E-012,2.77343454959424E-059,5.94710211035624E-067
168,0.1640655832,0.0095270648,1,1,1,1,1,0.9999189709,8.80451279475881E-012,4.01536719451083E-059,9.23838725924866E-067
169,0.1641239976,0.0095895076,1,1,1,1,1,0.9999084181,1.13980346562714E-011,1.99987495517038E-058,5.7401605009211E-066
170,0.1640538901,0.0097434021,1,1,1,1,1,0.9998875539,2.44777067633555E-011,1.30439198655163E-056,6.48709403606086E-064
171,0.164148894,0.0097434975,1,1,1,1,1,0.9998831498,2.29341510530362E-011,1.12004465253497E-056,5.51683084950699E-064
172,0.1638290089,0.0086224717,1,1,1,1,1,0.9999863545,6.67542763753355E-014,1.71378322178054E-071,8.48874182121972E-081
173,0.1638712546,0.0084269605,1,1,1,1,1,0.9999909563,1.73586272352835E-014,8.70952188823626E-075,1.57324478322604E-084
174,0.163670956,0.0083381631,1,1,1,1,1,0.9999934059,1.11959696075524E-014,3.78579294244211E-076,4.35903136748571E-086
175,0.1637379963,0.0083701921,1,1,1,1,1,0.9999926213,1.31969759046323E-014,1.19986236698766E-075,1.62903489736677E-085
176,0.1639790769,0.0086442521,1,1,1,1,1,0.9999845708,6.74068966878453E-014,2.80696071484221E-071,1.51748074459901E-080
177,0.1641253609,0.0085021264,1,1,1,1,1,0.9999877572,2.30924289857502E-014,9.60444570276933E-074,2.48364205659102E-083
178,0.1641429577,0.0094080338,1,1,1,1,1,0.9999308871,4.61930384182222E-012,1.24037532790792E-060,1.81062099652455E-068
179,0.1642297206,0.0092176199,1,1,1,1,1,0.9999479094,1.60572490077515E-012,3.82755840205903E-063,2.6110904826993E-071
180,0.1644643009,0.0089628496,1,1,1,1,1,0.9999632677,3.1833662400176E-013,7.39983398411672E-067,1.66413854069225E-075
181,0.1645113988,0.0089549015,1,1,1,1,1,0.9999629988,2.92287817394129E-013,5.18520640013071E-067,1.11912933499011E-075
182,0.1641352389,0.0085341092,1,1,1,1,1,0.999986802,2.84196057083374E-014,3.22730261441284E-073,9.8263605304486E-083
183,0.1636295074,0.0085529092,1,1,1,1,1,0.999989426,5.05273213241002E-014,1.92436978391885E-072,6.90958230662651E-082
184,0.1636748718,0.0087708678,1,1,1,1,1,0.9999827529,1.93811066922267E-013,4.94850982724915E-069,5.12079293356686E-078
185,0.1637707391,0.0086823553,1,1,1,1,1,0.9999849525,1.02982385059052E-013,1.73313499530712E-070,1.16040700595588E-079
186,0.1635472695,0.0083054051,1,1,1,1,1,0.9999943073,9.94672832966776E-015,1.29856728242632E-076,1.27093360785929E-086
187,0.1633379527,0.0087418831,1,1,1,1,1,0.9999862863,2.15671020359824E-013,3.50856915837619E-069,3.3081165664235E-078
188,0.1632287865,0.008639885,1,1,1,1,1,0.9999895934,1.2561836462478E-013,1.12449386364756E-070,6.57694836909553E-080
189,0.1629702088,0.0084127925,1,1,1,1,1,0.9999946274,3.57587745889894E-014,3.51574380547598E-074,6.68655813631459E-084
190,0.1624976926,0.0085379158,1,1,1,1,1,0.9999943958,1.23969363344723E-013,1.18182609773595E-071,4.59036940185727E-081
191,0.1626490412,0.0082509641,1,1,1,1,1,0.9999970067,1.56368657060938E-014,1.01806305550018E-076,8.38334473936353E-087
192,0.16244919,0.0082405538,1,1,1,1,1,0.9999974034,1.75088608491657E-014,1.0348259954668E-076,8.27619438127253E-087
193,0.1628614286,0.0079694395,1,1,1,1,1,0.9999984199,1.53767078958624E-015,2.66973389948863E-082,4.02281694080476E-093
194,0.1621778672,0.0068869128,1,1,1,1,1,0.9999999801,8.70926685617571E-020,1.70111780808068E-108,6.47174207531593E-123
195,0.1622737132,0.0068309048,1,1,1,1,1,0.9999999833,3.88068578437822E-020,2.21494453686201E-110,4.78373691989995E-125
196,0.1624633416,0.0067089544,1,1,1,1,1,0.999999989,6.36497682051038E-021,1.25806048911198E-114,7.5655703055017E-130
197,0.1625254296,0.0066252105,1,1,1,1,1,0.9999999923,1.90888225142979E-021,1.40428473150392E-117,3.41931403101439E-133
198,0.1624781683,0.0067398561,1,1,1,1,1,0.9999999871,9.31114754589653E-021,1.27648986521113E-113,1.05376730265716E-128
199,0.162484243,0.0065196049,1,1,1,1,1,0.9999999956,4.66545821127671E-022,2.79313125373331E-121,2.12693240395375E-137
200,0.1623887791,0.0063389272,1,1,1,1,1,0.9999999985,3.70487109144106E-023,5.29109708337658E-128,4.84351369908706E-145
201,0.1624421633,0.0065839474,1,1,1,1,1,0.9999999942,1.22357931998482E-021,6.6845869669824E-119,1.05659883575593E-134
202,0.1624795572,0.0066893429,1,1,1,1,1,0.9999999898,4.80926987062883E-021,2.60539735870426E-115,1.27123454880765E-130
203,0.1625686185,0.006882528,1,1,1,1,1,0.9999999732,4.90952246259994E-020,3.53452051844953E-109,1.18717732560986E-123
204,0.1622228747,0.0072805191,1,1,1,1,1,0.9999998942,6.34448798078213E-018,2.25251854110647E-097,2.77580642727198E-110
205,0.1619668718,0.0069435635,1,1,1,1,1,0.9999999784,2.24138481971107E-019,1.7656691909909E-106,1.20241151472421E-120
206,0.1616385494,0.0067002337,1,1,1,1,1,0.9999999948,1.79872156345736E-020,1.05339056811391E-113,6.94704250707656E-129
207,0.1616156309,0.0066692695,1,1,1,1,1,0.9999999957,1.24711204862421E-020,1.04570580540088E-114,5.00978982587022E-130
208,0.1615155951,0.0061763255,1,1,1,1,1,0.9999999998,1.14144161995339E-023,3.39322483952351E-133,4.83073733646232E-151
209,0.1614047102,0.0059408215,1,1,1,1,1,1,2.42005833442476E-025,1.42781730599322E-143,7.60233256019997E-163
210,0.1615173114,0.0058117466,1,1,1,1,1,1,1.74898903816622E-026,3.90132375696821E-150,2.74567478968949E-170
211,0.1613297233,0.0057440803,1,1,1,1,1,1,6.51874494555452E-027,2.90229516704381E-153,7.2093015076586E-174
212,0.1613241886,0.0056870109,1,1,1,1,1,1,2.06622258297535E-027,2.68907272155073E-156,2.57298904645373E-177
213,0.1613274825,0.0056213006,1,1,1,1,1,1,5.17198725214131E-028,6.34267581179682E-160,1.94547477346555E-181
214,0.1609597399,0.0056413301,1,1,1,1,1,1,1.61359590702751E-027,4.77363829782789E-158,2.33356343205998E-179
215,0.1610282283,0.005381479,1,1,1,1,1,1,4.13734803138448E-030,1.33100542485385E-173,4.99008324953533E-197
216,0.1610645736,0.0054241064,1,1,1,1,1,1,1.05755787655201E-029,5.29753433741906E-171,4.56003625308269E-194
217,0.1609083178,0.0051719951,1,1,1,1,1,1,2.57767692879816E-032,1.84581011855603E-187,8.4284122105939E-213
