numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
162,0.0243120702,0.0021751691,1,1,1,1,1,1,1,2.35619223663238E-011,2.63951731540858E-029
163,0.023867895,0.0017912018,1,1,1,1,1,1,1,4.88442576471639E-015,8.27349962915239E-041
164,0.0238636462,0.0018063438,1,1,1,1,1,1,1,8.27244005638782E-015,3.78944759239115E-040
165,0.0238318691,0.0018109369,1,1,1,1,1,1,1,1.10342412737151E-014,7.45755513138981E-040
166,0.0238433595,0.0017832253,1,1,1,1,1,1,1,4.14385214827275E-015,4.47150305708061E-041
167,0.0238298497,0.001774569,1,1,1,1,1,1,1,3.26259415732939E-015,2.05754240301616E-041
168,0.0239109086,0.0017657441,1,1,1,1,1,1,1,1.66047740622285E-015,4.44477418767616E-042
169,0.0237855055,0.0017821104,1,1,1,1,1,1,1,5.15008891564306E-015,6.18076066996408E-041
170,0.0238196644,0.0017161866,1,1,1,1,1,1,1,4.05460087471995E-016,4.22157000187529E-044
171,0.0238341027,0.0017418408,1,1,1,1,1,1,1,9.92878750107024E-016,6.38937787579497E-043
172,0.0238146626,0.0017359313,1,1,1,1,1,1,1,8.73718960175089E-016,3.92479956110827E-043
173,0.0238293146,0.0017477022,1,1,1,1,1,1,1,1.25775930442847E-015,1.24585340723716E-042
174,0.0238309007,0.0017785212,1,1,1,1,1,1,1,3.72411282393592E-015,3.05269469133916E-041
175,0.0238027899,0.0017614291,1,1,1,1,1,1,1,2.32319494487199E-015,6.52326743310297E-042
176,0.0239136845,0.0017686468,1,1,1,1,1,1,1,1.81836906853821E-015,5.88689721282052E-042
177,0.0238958226,0.001769781,1,1,1,1,1,1,1,2.05186799892994E-015,7.59539993969195E-042
178,0.0239155401,0.0017413491,1,1,1,1,1,1,1,6.67937515992934E-016,3.18011376378496E-043
179,0.023885822,0.001732781,1,1,1,1,1,1,1,5.56971234124773E-016,1.57592248686582E-043
180,0.0238894615,0.0017317078,1,1,1,1,1,1,1,5.25838506957149E-016,1.35974019255001E-043
181,0.0239367895,0.0017804771,1,1,1,1,1,1,1,2.48717135834998E-015,1.66875203217386E-041
182,0.0239228841,0.0017664823,1,1,1,1,1,1,1,1.61477608131082E-015,4.3774668620691E-042
183,0.0238482194,0.0017702588,1,1,1,1,1,1,1,2.58492711097323E-015,1.14914776338596E-041
184,0.0238438632,0.0017789352,1,1,1,1,1,1,1,3.56634267183584E-015,2.88596272841498E-041
185,0.0238557011,0.0017910608,1,1,1,1,1,1,1,5.12843814922749E-015,8.93710786566695E-041
186,0.0240360552,0.0017682349,1,1,1,1,1,1,1,1.02824398444992E-015,2.19576728028888E-042
187,0.0239643079,0.0016602044,1,1,1,1,1,1,1,2.02922374224231E-017,1.56837850349762E-047
188,0.0240545464,0.0017709799,1,1,1,1,1,1,1,1.0437939957573E-015,2.53887279955322E-042
189,0.0240243534,0.0017231795,1,1,1,1,1,1,1,1.99856131686077E-016,1.76277053187585E-044
190,0.0241010883,0.0017021291,1,1,1,1,1,1,1,5.93618503412561E-017,8.1718070388055E-046
191,0.0239177386,0.0017211977,1,1,1,1,1,1,1,3.08083446208873E-016,3.34972290420833E-044
192,0.0239485925,0.0017623932,1,1,1,1,1,1,1,1.24049871213891E-015,2.33725494617154E-042
193,0.0239468298,0.0017844743,1,1,1,1,1,1,1,2.73396920683054E-015,2.32284958731855E-041
194,0.0239211291,0.0017770998,1,1,1,1,1,1,1,2.37004937773925E-015,1.33066437994615E-041
195,0.0239063274,0.0017806866,1,1,1,1,1,1,1,2.87005706814577E-015,2.14797094213756E-041
196,0.0240308961,0.0020028985,1,1,1,1,1,1,1,1.23232539177176E-012,1.8186180817893E-033
197,0.024124007,0.0019708203,1,1,1,1,1,1,1,3.84521439747815E-013,9.43260056914947E-035
198,0.0241461103,0.0020216649,1,1,1,1,1,1,1,1.30510527938615E-012,3.50286403226168E-033
199,0.0239721885,0.0019640193,1,1,1,1,1,1,1,5.63312385065384E-013,1.44940210372017E-034
200,0.0239723322,0.0019713738,1,1,1,1,1,1,1,6.82229712366104E-013,2.53121096173205E-034
201,0.0239914026,0.0020174247,1,1,1,1,1,1,1,2.02710770088066E-012,6.50524383058559E-033
202,0.0239772932,0.0020219517,1,1,1,1,1,1,1,2.3763486025108E-012,9.72253825724514E-033
203,0.0242446925,0.0020513302,1,1,1,1,1,1,1,1.90407110615832E-012,1.55665468060467E-032
204,0.0241573813,0.0020668906,1,1,1,1,1,1,1,3.70274816112783E-012,7.35841840191464E-032
205,0.02414523,0.0020772836,1,1,1,1,1,1,1,4.89746278356626E-012,1.56588858080879E-031
206,0.0242354123,0.0020616126,1,1,1,1,1,1,1,2.51036540216712E-012,3.30601103688643E-032
207,0.0239543825,0.0020470485,1,1,1,1,1,1,1,4.6535538319401E-012,6.2306578415946E-032
208,0.023649516,0.0017344996,1,1,1,1,1,1,1,1.78136484045305E-015,1.24374830165146E-042
209,0.0236063091,0.0017612662,1,1,1,1,1,1,1,5.57953398716761E-015,2.90209705367928E-041
210,0.0235993121,0.001769514,1,1,1,1,1,1,1,7.62971162729786E-015,7.08835266989391E-041
211,0.0236287513,0.0018114414,1,1,1,1,1,1,1,2.66226116167299E-014,3.42994613235541E-039
212,0.0236192127,0.0017278051,1,1,1,1,1,1,1,1.6060421769411E-015,7.66259322780067E-043
213,0.0235972924,0.0017129774,1,1,1,1,1,1,1,1.02889589595154E-015,1.78699603082125E-043
214,0.0236015678,0.0017182162,1,1,1,1,1,1,1,1.22540095531608E-015,3.08610938777698E-043
215,0.0235959525,0.0017094711,1,1,1,1,1,1,1,9.07969279634752E-016,1.22109304620479E-043
216,0.0235860296,0.0017166863,1,1,1,1,1,1,1,1.24522441958246E-015,2.95310165891044E-043
217,0.0235938438,0.0017108558,1,1,1,1,1,1,1,9.65954102339984E-016,1.45030621644192E-043
218,0.0236086781,0.0017186148,1,1,1,1,1,1,1,1.20293712334639E-015,3.0458260832029E-043
219,0.0234901646,0.0014974462,1,1,1,1,1,1,1,1.04179934167462E-019,9.30794603314591E-056
220,0.0234860499,0.0014983561,1,1,1,1,1,1,1,1.12280346243513E-019,1.12917789314899E-055
221,0.0234008847,0.0013494036,1,1,1,1,1,1,1,1.52637643105088E-023,1.1404693955307E-067
222,0.0234015915,0.0013397063,1,1,1,1,1,1,1,7.36410177837594E-024,1.26228190570912E-068
223,0.0234987789,0.0014720665,1,1,1,1,1,1,1,2.36615708714464E-020,1.15442080334706E-057
224,0.0233980598,0.0014550379,1,1,1,1,1,1,1,1.66053629028491E-020,1.74148533179947E-058
225,0.0233998011,0.0014620465,1,1,1,1,1,1,1,2.47507375362756E-020,5.91208958673798E-058
226,0.0233669114,0.0014548048,1,1,1,1,1,1,1,1.99896068296524E-020,2.35983976133259E-058
227,0.0236300105,0.001807144,1,1,1,1,1,1,1,2.30888423288856E-014,2.26129026659483E-039
228,0.0236500048,0.0018205551,1,1,1,1,1,1,1,3.24697408067592E-014,6.92178954270203E-039
229,0.0235633366,0.0018145411,1,1,1,1,1,1,1,3.86599471012311E-014,7.36093155246804E-039
230,0.0236839836,0.0018149552,1,1,1,1,1,1,1,2.3575985310693E-014,3.20463488462238E-039
231,0.0236719099,0.0018161542,1,1,1,1,1,1,1,2.57724744292584E-014,3.91500207663169E-039
232,0.0236220511,0.0018332365,1,1,1,1,1,1,1,5.40522094757366E-014,2.71837994486214E-038
233,0.0236283563,0.0018293268,1,1,1,1,1,1,1,4.66948996491089E-014,1.81831782189371E-038
234,0.0236451014,0.0018259879,1,1,1,1,1,1,1,3.92760695656348E-014,1.18691273994666E-038
235,0.0234147797,0.0013411876,1,1,1,1,1,1,1,7.45507452276483E-024,1.48982279376481E-068
236,0.0234223829,0.0013540199,1,1,1,1,1,1,1,1.8277302280497E-023,2.41799189001972E-067
237,0.023328483,0.0013563633,1,1,1,1,1,1,1,4.323107298313E-023,1.34407562181286E-066
238,0.0233329137,0.0013392754,1,1,1,1,1,1,1,1.19527390221395E-023,2.80680106538874E-068
239,0.0233191123,0.0013335684,1,1,1,1,1,1,1,8.63796508519633E-024,9.11831652346899E-069
240,0.0233299031,0.0013318744,1,1,1,1,1,1,1,7.00142401868842E-024,5.35222650736648E-069
241,0.0234073053,0.0013362665,1,1,1,1,1,1,1,5.43498280499629E-024,5.31939053327912E-069
242,0.0236148362,0.0017814441,1,1,1,1,1,1,1,1.0645263569226E-014,2.08243911096914E-040
243,0.0235963072,0.0017848872,1,1,1,1,1,1,1,1.29357741824186E-014,3.36072576608871E-040
244,0.0235865151,0.001780863,1,1,1,1,1,1,1,1.18130705451055E-014,2.42979984909631E-040
245,0.0235826956,0.0017776267,1,1,1,1,1,1,1,1.07841215821089E-014,1.81308098808651E-040
246,0.0232488323,0.0012362218,1,1,1,1,1,1,1,4.22630675936619E-027,3.34907190188673E-079
247,0.023248234,0.0012277839,1,1,1,1,1,1,1,1.91138409876866E-027,2.92917697618345E-080
248,0.0231162602,0.0009793265,1,1,1,1,1,1,1,3.31570144398483E-041,1.74316026721387E-123
249,0.0234998871,0.0017795958,1,1,1,1,1,1,1,1.65057014229555E-014,4.09507145784256E-040
250,0.0234995216,0.0017778801,1,1,1,1,1,1,1,1.56238117388141E-014,3.46667361156513E-040
251,0.0235057696,0.0017715487,1,1,1,1,1,1,1,1.23245439477432E-014,1.76315705945445E-040
252,0.0234849159,0.0018580563,1,1,1,1,1,1,1,1.97098046368744E-013,6.39261554364002E-037
253,0.0235580051,0.0017782097,1,1,1,1,1,1,1,1.22466748203168E-014,2.31202597007008E-040
254,0.0235276923,0.0017219339,1,1,1,1,1,1,1,1.98132711001064E-015,8.38299565040334E-043
255,0.0235459085,0.0016984942,1,1,1,1,1,1,1,7.60388939080052E-016,5.32095722951011E-044
256,0.0235554876,0.0016832893,1,1,1,1,1,1,1,4.04024954281028E-016,8.51276640413322E-045
257,0.0235669759,0.0016813352,1,1,1,1,1,1,1,3.53894625451519E-016,6.15004551650762E-045
258,0.0231189064,0.0010741527,1,1,1,1,1,1,1,1.32044536280423E-034,4.74895430225716E-103
259,0.0231997931,0.0011770005,1,1,1,1,1,1,1,1.72535393883092E-029,8.68442793323145E-087
260,0.0230616377,0.0011193814,1,1,1,1,1,1,1,9.2193311774513E-032,1.31324228275682E-094
261,0.0230594879,0.0011047684,1,1,1,1,1,1,1,1.51988911534184E-032,4.74231130738281E-097
262,0.0230298022,0.0011177552,1,1,1,1,1,1,1,1.05535691872029E-031,1.27341944797701E-094
263,0.0230194613,0.0011125787,1,1,1,1,1,1,1,6.21989902384337E-032,2.12280068370599E-095
264,0.0230063628,0.0011150456,1,1,1,1,1,1,1,9.68562455601144E-032,6.98649035847025E-095
265,0.0228212148,0.0009191537,1,1,1,1,1,1,1,1.59670760158972E-044,2.20700842868902E-136
266,0.0228059227,0.0009234166,1,1,1,1,1,1,1,4.95129863535804E-044,5.71268492596321E-135
267,0.0227971195,0.0009359696,1,1,1,1,1,1,1,7.40255130449668E-043,2.46232554729878E-131
268,0.0227899055,0.0009349582,1,1,1,1,1,1,1,6.7163863142012E-043,1.56255254180309E-131
269,0.0228208662,0.0009456056,1,1,1,1,1,1,1,3.53471753820315E-042,5.55080814923913E-129
270,0.0228091854,0.0009489373,1,1,1,1,1,1,1,7.98473301686948E-042,5.76971494677809E-128
271,0.0228148893,0.0009453984,1,1,1,1,1,1,1,3.69987026734837E-042,5.69110062535326E-129
272,0.0228050766,0.0009456864,1,1,1,1,1,1,1,4.50800469000216E-042,8.7340723164155E-129
