numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
139,0.0347415508,0.0045532804,1,1,1,1,1,1,1,2.75853921102712E-008,1.17372624809545E-014
140,0.0340618009,0.0043664808,1,1,1,1,1,1,1,1.78836114101055E-008,3.07715123356878E-015
141,0.0347776155,0.0045436371,1,1,1,1,1,1,1,2.4727918959453E-008,9.73082477355515E-015
142,0.0347275653,0.0045380248,1,1,1,1,1,1,1,2.53310359218319E-008,9.84986743892811E-015
143,0.0347389623,0.0045519139,1,1,1,1,1,1,1,2.742151575274E-008,1.15815198738789E-014
144,0.0347936263,0.004573065,1,1,1,1,1,1,1,2.95232374414999E-008,1.38774058754434E-014
145,0.0354683682,0.0046308878,1,1,1,1,1,1,1,0.000000019,9.36304970204347E-015
146,0.0354618362,0.0046343363,1,1,1,1,1,1,1,1.96274976155525E-008,9.89560922116517E-015
147,0.0353417052,0.0047926764,1,1,1,1,1,1,1,0.000000062,8.27255288547053E-014
148,0.0353496306,0.0047994844,1,1,1,1,1,1,1,0.000000064,8.83761170790018E-014
149,0.0352984161,0.0047673895,1,1,1,1,1,1,1,5.58581300076596E-008,6.60018774045325E-014
150,0.0352836046,0.0047765395,1,1,1,1,1,1,1,6.00678897859534E-008,7.51712347567596E-014
151,0.0352919837,0.0047714378,1,1,1,1,1,1,1,5.76782175637988E-008,6.99055634691734E-014
152,0.0352859735,0.0047763374,1,1,1,1,1,1,1,5.98317653271206E-008,7.47157015985456E-014
153,0.03527796,0.0047851319,1,1,1,1,1,1,1,6.3680003163832E-008,8.37845628798765E-014
154,0.0345491644,0.0046785273,1,1,1,1,1,1,1,7.72144948975839E-008,7.64425158823178E-014
155,0.0345640371,0.0046747408,1,1,1,1,1,1,1,7.41608322271347E-008,7.13525272317786E-014
156,0.035286405,0.0047897765,1,1,1,1,1,1,1,6.48585128512246E-008,8.72385959012958E-014
157,0.034546444,0.0046739528,1,1,1,1,1,1,1,7.5329352587895E-008,7.27168502449912E-014
158,0.0352708679,0.0047239834,1,1,1,1,1,1,1,4.41029841430384E-008,4.1227968889918E-014
159,0.0352644135,0.0046660831,1,1,1,1,1,1,1,3.07335453069434E-008,2.05279160897077E-014
160,0.0359989131,0.0046244578,1,1,1,1,1,1,1,9.43546845384208E-009,3.5005432416388E-015
161,0.0359919715,0.0046233234,1,1,1,1,1,1,1,9.44213060848332E-009,3.48924580291753E-015
162,0.0366981485,0.0044870676,1,1,1,1,1,1,1,1.34053706588852E-009,1.43522671538682E-016
163,0.0366832244,0.004486121,1,1,1,1,1,1,1,1.35760527563538E-009,1.45441632938803E-016
164,0.0366794015,0.0044738978,1,1,1,1,1,1,1,1.23562001822135E-009,1.21668481258371E-016
165,0.0366756152,0.0044690032,1,1,1,1,1,1,1,1.1933393225932E-009,1.13707802142088E-016
166,0.036675353,0.004465393,1,1,1,1,1,1,1,1.15896818919098E-009,1.07647556927982E-016
167,0.0366728871,0.0044627656,1,1,1,1,1,1,1,1.13808289837072E-009,1.03873112113697E-016
168,0.0366465924,0.0044508534,1,1,1,1,1,1,1,1.06971836593993E-009,9.08269560463254E-017
169,0.036639752,0.0044473556,1,1,1,1,1,1,1,0.000000001,8.71566846551318E-017
170,0.0366276871,0.00446136,1,1,1,1,1,1,1,1.19712511244565E-009,1.10610530235537E-016
171,0.035887157,0.0046334152,1,1,1,1,1,1,1,1.15474668764234E-008,4.76809610441367E-015
172,0.0366213861,0.0044697852,1,1,1,1,1,1,1,1.2935899363949E-009,1.27293918733197E-016
173,0.0373652841,0.0041411809,1,1,1,1,1,1,1,1.94658743272356E-011,9.16230802644498E-020
174,0.0366375844,0.0044586304,1,1,1,1,1,1,1,1.15478366978222E-009,1.04130149778472E-016
175,0.0373608174,0.0041380807,1,1,1,1,1,1,1,1.89634257095776E-011,8.69905042392742E-020
176,0.0366203186,0.0044524009,1,1,1,1,1,1,1,1.12346555950565E-009,9.77196430816114E-017
177,0.0366120737,0.0044633227,1,1,1,1,1,1,1,1.24286986581146E-009,1.1735361639683E-016
178,0.0366058204,0.0044723345,1,1,1,1,1,1,1,1.34910781622043E-009,1.3621185522038E-016
179,0.0366184676,0.0044783986,1,1,1,1,1,1,1,1.3928984525655E-009,1.45876199029111E-016
180,0.0360910559,0.0044818953,1,1,1,1,1,1,1,2.91724954957053E-009,4.05159659270475E-016
181,0.036844251,0.0042886189,1,1,1,1,1,1,1,1.93210539873093E-010,4.30443382124191E-018
182,0.036838386,0.004283294,1,1,1,1,1,1,1,1.85424003730355E-010,3.96915408061115E-018
183,0.0368406925,0.0042782557,1,1,1,1,1,1,1,1.76230859290714E-010,3.6166291930444E-018
184,0.0368327895,0.0042787609,1,1,1,1,1,1,1,1.79185286459483E-010,3.70811149810944E-018
185,0.0368365373,0.0042864017,1,1,1,1,1,1,1,1.91436769684985E-010,4.20646966183897E-018
186,0.0360909899,0.0044196618,1,1,1,1,1,1,1,1.78052903758653E-009,1.59382176112751E-016
187,0.0352975009,0.0043796174,1,1,1,1,1,1,1,3.82056112564918E-009,3.83053977469532E-016
188,0.0352968795,0.0043766927,1,1,1,1,1,1,1,3.73708174244619E-009,3.66965579684473E-016
189,0.03529948,0.0043783973,1,1,1,1,1,1,1,3.77404916375576E-009,3.74691499540796E-016
190,0.0345557673,0.0043758998,1,1,1,1,1,1,1,0.00000001,1.43035006447793E-015
191,0.0345472659,0.0043525153,1,1,1,1,1,1,1,8.51295920051322E-009,1.03306154085818E-015
192,0.0352768534,0.0044604613,1,1,1,1,1,1,1,7.27148694023486E-009,1.29950855099548E-015
193,0.0345584788,0.0043675278,1,1,1,1,1,1,1,9.38509079577322E-009,1.26039220735728E-015
194,0.0345612506,0.0043712951,1,1,1,1,1,1,1,9.61673299929745E-009,1.32458954077042E-015
195,0.0345528358,0.0043682595,1,1,1,1,1,1,1,9.50725474878508E-009,1.28717427101712E-015
196,0.0343835093,0.0044768038,1,1,1,1,1,1,1,2.56660525575031E-008,7.9314947214112E-015
197,0.03364434,0.0042828032,1,1,1,1,1,1,1,1.68765669522075E-008,1.98801244273481E-015
198,0.0336911678,0.004254989,1,1,1,1,1,1,1,1.28946068218608E-008,1.2064302978003E-015
199,0.0344069837,0.004520114,1,1,1,1,1,1,1,3.33875829281452E-008,1.34972043621681E-014
200,0.0344080824,0.0045212924,1,1,1,1,1,1,1,3.36049308917024E-008,1.3680257188666E-014
201,0.0351495315,0.0045962163,1,1,1,1,1,1,1,2.22755945163365E-008,1.02467753721453E-014
202,0.0351473874,0.0046031154,1,1,1,1,1,1,1,2.33914609516042E-008,1.12416033920813E-014
