numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
1021,0.0765798633,0.0013756197,1,1,1,1,1,1,1,0,0
1028,0.076581785,0.0012671037,1,1,1,1,1,1,1,0,0
1035,0.0765345144,0.0012708788,1,1,1,1,1,1,1,0,0
1042,0.0765405873,0.0014116044,1,1,1,1,1,1,1,0,0
1049,0.076469386,0.0014135629,1,1,1,1,1,1,1,0,0
1056,0.0762650291,0.0013100661,1,1,1,1,1,1,1,0,0
1063,0.0761760503,0.0013983328,1,1,1,1,1,1,1,0,0
1070,0.0760734078,0.0013692415,1,1,1,1,1,1,1,0,0
1077,0.076000155,0.0013089589,1,1,1,1,1,1,1,0,0
1084,0.0761196253,0.0012471175,1,1,1,1,1,1,1,0,0
1091,0.0761864849,0.0011727841,1,1,1,1,1,1,1,0,0
1098,0.076091798,0.0011559695,1,1,1,1,1,1,1,0,0
1105,0.0761088671,0.0011442363,1,1,1,1,1,1,1,0,0
1112,0.0761804382,0.0012350725,1,1,1,1,1,1,1,0,0
1119,0.0761093698,0.0013071216,1,1,1,1,1,1,1,0,0
1126,0.0761393337,0.0012371414,1,1,1,1,1,1,1,0,0
1133,0.075885345,0.0013199739,1,1,1,1,1,1,1,0,0
1140,0.0758404777,0.0013560817,1,1,1,1,1,1,1,0,0
1147,0.0759416599,0.0014032564,1,1,1,1,1,1,1,0,0
1154,0.075839214,0.0012843429,1,1,1,1,1,1,1,0,0
1161,0.0757974393,0.0012874097,1,1,1,1,1,1,1,0,0
1168,0.0758939516,0.0012569304,1,1,1,1,1,1,1,0,0
1175,0.0757805945,0.0010968848,1,1,1,1,1,1,1,0,0
1182,0.0756758832,0.0010098679,1,1,1,1,1,1,1,0,0
1189,0.0757417849,0.001292129,1,1,1,1,1,1,1,0,0
1196,0.0757614008,0.0011959035,1,1,1,1,1,1,1,0,0
1203,0.0756503188,0.0012155787,1,1,1,1,1,1,1,0,0
1210,0.075649895,0.0012155947,1,1,1,1,1,1,1,0,0
1217,0.0756335551,0.0011793256,1,1,1,1,1,1,1,0,0
1224,0.0756126854,0.0010524031,1,1,1,1,1,1,1,0,0
