numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
73,0.0297611067,0.0031026082,1,1,1,1,1,1,1,9.50134627693523E-011,4.30771443767417E-022
74,0.0294870067,0.0031326498,1,1,1,1,1,1,1,2.47605776483162E-010,2.4154587874998E-021
75,0.029498716,0.0031428071,1,1,1,1,1,1,1,2.7481666804445E-010,3.11301650849823E-021
76,0.0289130783,0.0028770418,1,1,1,1,1,1,1,2.45246617053494E-011,4.61272685853493E-024
77,0.0293371037,0.0030095201,1,1,1,1,1,1,1,6.57999796947999E-011,9.3976374102383E-023
78,0.0292834145,0.003304462,1,1,1,1,1,1,1,2.6803715593249E-009,3.93734876473372E-019
79,0.0290281399,0.003229282,1,1,1,1,1,1,1,1.90342305722304E-009,1.24701534666667E-019
80,0.0290186919,0.0032354696,1,1,1,1,1,1,1,2.07393448322557E-009,1.49707961667546E-019
81,0.0280191591,0.00142462,1,1,1,1,1,1,1,5.7090684889164E-037,2.03482819813675E-086
82,0.0279753702,0.0010006077,1,1,1,1,1,1,1,1.84953853857492E-072,2.60705104064714E-172
83,0.0278809113,0.0010412243,1,1,1,1,1,1,1,2.11607204768446E-066,2.99052926311969E-158
84,0.0276923018,0.0009750613,1,1,1,1,1,1,1,7.05617256610114E-074,9.94665822401115E-178
85,0.0279139373,0.0012463693,1,1,1,1,1,1,1,3.82801081658937E-047,2.14299910819314E-111
86,0.0286489057,0.0019901281,1,1,1,1,1,1,1,3.60244268701704E-021,2.76087037491634E-047
87,0.0280719459,0.0013595084,1,1,1,1,1,1,1,1.27089372164858E-040,5.02450718992807E-095
88,0.0279960214,0.001374515,1,1,1,1,1,1,1,1.81402944394395E-039,1.61011192137154E-092
89,0.0279910698,0.0013852566,1,1,1,1,1,1,1,7.19946329690274E-039,4.29853998228283E-091
90,0.028044976,0.0014174886,1,1,1,1,1,1,1,2.00791585256698E-037,2.00552035478877E-087
91,0.0280397729,0.001420041,1,1,1,1,1,1,1,2.81997683287869E-037,4.36302907463345E-087
92,0.0280928051,0.0014315689,1,1,1,1,1,1,1,6.47955118757535E-037,4.8429254238284E-086
93,0.0279914043,0.0014006021,1,1,1,1,1,1,1,4.5593158102639E-038,3.69966575098098E-089
94,0.0280585733,0.0014449061,1,1,1,1,1,1,1,3.82311019213538E-036,2.66802206692647E-084
95,0.0278871239,0.0013712292,1,1,1,1,1,1,1,3.41110201348963E-039,3.00649945863295E-092
96,0.0275622617,0.0009858011,1,1,1,1,1,1,1,2.6923900165051E-071,2.54413637747504E-172
97,0.0274796829,0.0008907815,1,1,1,1,1,1,1,4.9319930774478E-086,2.89226901094758E-209
98,0.0277880855,0.0014198246,1,1,1,1,1,1,1,2.61129451770631E-036,1.35319759271435E-085
99,0.0277914686,0.0014043442,1,1,1,1,1,1,1,4.39802708220303E-037,1.82813639266245E-087
100,0.0277191468,0.0013458687,1,1,1,1,1,1,1,6.92315284253188E-040,1.49870107660604E-094
101,0.0278471856,0.0014476666,1,1,1,1,1,1,1,3.1911494759472E-035,9.26292311982865E-083
102,0.0277828687,0.0013148307,1,1,1,1,1,1,1,5.57969063193498E-042,2.09098928024578E-099
103,0.0279716996,0.0015764363,1,1,1,1,1,1,1,2.08564200856316E-030,9.65289757004559E-071
104,0.0279689009,0.0015899376,1,1,1,1,1,1,1,6.43956276412021E-030,1.43874389541046E-069
105,0.0277410318,0.0012940045,1,1,1,1,1,1,1,4.41206438442214E-043,2.94696914403334E-102
106,0.0276886752,0.0012164329,1,1,1,1,1,1,1,3.30973409211822E-048,5.43427872724246E-115
107,0.02746255,0.0011604978,1,1,1,1,1,1,1,1.79360406682641E-051,4.18965024892762E-124
108,0.0274185146,0.0011820725,1,1,1,1,1,1,1,1.90477080652549E-049,2.53990295388879E-119
109,0.0274163888,0.0011053849,1,1,1,1,1,1,1,3.12563423666957E-056,4.20490653928339E-136
110,0.0272638392,0.0009051747,1,1,1,1,1,1,1,2.14160613126985E-081,1.32674024095392E-199
