500.0,6.0,6.0,6.0,6.0,6.0,68.0,95.0,107.0,122.0,170.0,1.0,1.0,1.0,1.0,1.0
200.0,6.0,6.0,6.0,6.25,8.0,68.0,95.0,107.0,122.0,170.0,1.0,1.0,1.0,1.0,1.0
150.0,6.0,6.0,6.5,8.0,9.0,68.0,95.0,107.0,122.0,170.0,1.0,1.0,1.0,1.0,1.0
100.0,6.0,8.0,8.0,10.0,11.0,68.0,95.0,107.0,122.0,170.0,0.9999993526,1.0,1.0,0.9999959625,0.999997553
50.0,9.0,12.0,13.0,14.0,17.0,68.0,95.0,107.0,122.0,170.0,0.9019610515,0.9879973685,0.9971555705,0.9999999998,1.0
20.0,19.0,23.0,25.0,28.0,34.0,68.0,95.0,107.0,122.0,170.0,0.9998243902,0.9997611321,0.999958459,0.999998093,1.0
10.0,29.0,42.0,48.0,54.0,68.0,68.0,95.0,107.0,122.0,170.0,0.7450644028,0.9999993938,0.9999999062,1.0,1.0
1.0,464.0,1158.0,1158.0,1158.0,1158.0,68.0,95.0,107.0,122.0,170.0,2.93620713906365e-08,0.0,0.0,0.0,0.0
