500.0,6.0,6.0,6.0,6.0,6.0,50.0,95.0,110.0,128.0,203.0,1.0,1.0,1.0,1.0,1.0
200.0,6.0,6.0,6.0,6.0,10.0,50.0,95.0,110.0,128.0,203.0,1.0,1.0,1.0,1.0,1.0
150.0,6.0,6.0,6.0,7.0,11.0,50.0,95.0,110.0,128.0,203.0,1.0,1.0,1.0,1.0,1.0
100.0,6.0,8.0,10.0,12.0,17.0,50.0,95.0,110.0,128.0,203.0,1.0,1.0,1.0,1.0,1.0
50.0,12.0,27.0,31.5,38.0,61.0,50.0,95.0,110.0,128.0,203.0,0.9999999953,1.0,1.0,1.0,1.0
20.0,78.0,444.0,13491.0,13491.0,13491.0,50.0,95.0,110.0,128.0,203.0,0.8243936678,1.0,1.0,1.0,1.0
10.0,267.0,13491.0,13491.0,13491.0,13491.0,50.0,95.0,110.0,128.0,203.0,5.91461909508819e-07,0.0,0.0,0.0,0.0
1.0,13491.0,13491.0,13491.0,13491.0,13491.0,50.0,95.0,110.0,128.0,203.0,0.0,0.0,0.0,0.0,0.0
