500.0,25.0,40.0,44.0,49.0,64.0,200.0,420.0,500.0,540.0,740.0,0.9999999917,1.0,1.0,1.0,1.0
200.0,34.0,77.0,89.0,105.25,134.0,200.0,420.0,500.0,540.0,740.0,0.9987062175,1.0,1.0,1.0,1.0
150.0,38.0,93.0,110.5,135.5,173.0,200.0,420.0,500.0,540.0,740.0,0.9554550358,0.9999939545,1.0,1.0,1.0
100.0,44.0,122.5,153.5,190.25,260.0,200.0,420.0,500.0,540.0,740.0,0.6508169524,1.0,1.0,1.0,1.0
50.0,58.0,205.5,268.5,360.25,545.0,200.0,420.0,500.0,540.0,740.0,0.3042300516,1.0,1.0,1.0,1.0
20.0,98.0,544.5,686.0,954.75,1829.0,200.0,420.0,500.0,540.0,740.0,0.0807850577,1.0,1.0,1.0,1.0
10.0,741.0,2303.75,3492.5,216006.0,216006.0,200.0,420.0,500.0,540.0,740.0,0.1107868065,0.9016645705,0.9364255561,1.0,1.0
1.0,216006.0,216006.0,216006.0,216006.0,216006.0,200.0,420.0,500.0,540.0,740.0,0.0,0.0,0.0,0.0,0.0
