numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
1700,0.0981028821,0.0024138965,1,1,1,1,1,1,0.7840414082,5.92095690544423E-292,0
1722,0.0986017627,0.0018510346,1,1,1,1,1,1,0.7749899522,0,0
1744,0.0985620903,0.0018769457,1,1,1,1,1,1,0.7781886896,0,0
1766,0.0982633553,0.0022681275,1,1,1,1,1,1,0.7780646488,0,0
1788,0.0982643753,0.0023519391,1,1,1,1,1,1,0.7697290436,1.58917332526099E-308,0
1810,0.098149313,0.002275295,1,1,1,1,1,1,0.7920008514,0,0
1832,0.0980874226,0.0022358901,1,1,1,1,1,1,0.803834752,0,0
1854,0.0982144384,0.0021813665,1,1,1,1,1,1,0.7934789273,0,0
1876,0.0981653483,0.0022568053,1,1,1,1,1,1,0.7918743295,0,0
1898,0.0981920555,0.0023722079,1,1,1,1,1,1,0.7770105129,7.97036640395617E-303,0
1920,0.0978393973,0.0023147605,1,1,1,1,1,1,0.8246938526,2.12058371702019E-315,0
1942,0.0979354142,0.0022880126,1,1,1,1,1,1,0.8165642342,2E-323,0
1964,0.0978212694,0.0022786927,1,1,1,1,1,1,0.8304971876,0,0
1986,0.0980340855,0.0021195025,1,1,1,1,1,1,0.8231758018,0,0
2008,0.0979410163,0.0020936339,1,1,1,1,1,1,0.8373069312,0,0
2030,0.0975746258,0.0022512755,1,1,1,1,1,1,0.8593343143,0,0
2052,0.0977458184,0.0020494062,1,1,1,1,1,1,0.8643163746,0,0
2074,0.0975577169,0.002140495,1,1,1,1,1,1,0.8730629215,0,0
2096,0.0975343243,0.002145961,1,1,1,1,1,1,0.874718797,0,0
2118,0.0976291134,0.0021622574,1,1,1,1,1,1,0.8635670957,0,0
2140,0.0977895531,0.0022759362,1,1,1,1,1,1,0.8342819688,0,0
2162,0.0979361867,0.0020152674,1,1,1,1,1,1,0.847103392,0,0
2184,0.0976505832,0.0019095271,1,1,1,1,1,1,0.8907199165,0,0
2206,0.09786272,0.0019350823,1,1,1,1,1,1,0.8653097815,0,0
2228,0.0975810371,0.0019529961,1,1,1,1,1,1,0.8922514524,0,0
2250,0.0976248672,0.0018570093,1,1,1,1,1,1,0.8995531631,0,0
2272,0.0978557947,0.0018134775,1,1,1,1,1,1,0.8814709694,0,0
2294,0.0978301401,0.0017743755,1,1,1,1,1,1,0.8893137179,0,0
2316,0.0976188171,0.0018443132,1,1,1,1,1,1,0.9016645705,0,0
2338,0.0978609491,0.0017229242,1,1,1,1,1,1,0.8927937815,0,0
2360,0.0978450342,0.0017403544,1,1,1,1,1,1,0.8921853276,0,0
2382,0.0976125378,0.0017988507,1,1,1,1,1,1,0.9077812618,0,0
2404,0.0976233579,0.0018604185,1,1,1,1,1,1,0.8992830751,0,0
2426,0.0979011553,0.0017618842,1,1,1,1,1,1,0.8832222956,0,0
2448,0.0977047063,0.0016209445,1,1,1,1,1,1,0.9216155218,0,0
2470,0.0978848953,0.0017310932,1,1,1,1,1,1,0.8891143846,0,0
2492,0.097853335,0.0017638477,1,1,1,1,1,1,0.8882046185,0,0
2514,0.0975862316,0.0016520281,1,1,1,1,1,1,0.9280051803,0,0
2536,0.0978540948,0.0017842776,1,1,1,1,1,1,0.8854488481,0,0
2558,0.0978700885,0.0018034582,1,1,1,1,1,1,0.8812016582,0,0
2580,0.097951959,0.0018135711,1,1,1,1,1,1,0.8706114609,0,0
2602,0.0979882513,0.0017817564,1,1,1,1,1,1,0.8705683389,0,0
2624,0.0979295084,0.0018095261,1,1,1,1,1,1,0.8737332958,0,0
2646,0.0978871815,0.0018711286,1,1,1,1,1,1,0.8705865057,0,0
2668,0.0980990062,0.0017964949,1,1,1,1,1,1,0.8550106303,0,0
2690,0.0980729567,0.0018296447,1,1,1,1,1,1,0.8538830276,0,0
2712,0.0982637161,0.0017252302,1,1,1,1,1,1,0.8428901089,0,0
2734,0.098086249,0.0019538651,1,1,1,1,1,1,0.8363259424,0,0
2756,0.0978056943,0.0019252848,1,1,1,1,1,1,0.8728006812,0,0
2778,0.0978517361,0.0019564378,1,1,1,1,1,1,0.8639083812,0,0
2800,0.0978758211,0.0019837104,1,1,1,1,1,1,0.8578727926,0,0
2822,0.0979329636,0.0020001998,1,1,1,1,1,1,0.8492951217,0,0
2844,0.0979413617,0.0019746787,1,1,1,1,1,1,0.8514142311,0,0
2866,0.0979905644,0.001994106,1,1,1,1,1,1,0.8431977245,0,0
2888,0.0977019687,0.0019029111,1,1,1,1,1,1,0.8864070807,0,0
2910,0.0975996214,0.0017973822,1,1,1,1,1,1,0.90914132,0,0
2932,0.0979129041,0.0021131244,1,1,1,1,1,1,0.8383459128,0,0
2954,0.0977760593,0.0020144948,1,1,1,1,1,1,0.8651968055,0,0
2976,0.0977461932,0.0019792479,1,1,1,1,1,1,0.8725897666,0,0
2998,0.0977448811,0.0020107751,1,1,1,1,1,1,0.8689661117,0,0
3020,0.0974730891,0.0019688231,1,1,1,1,1,1,0.9003349819,0,0
3042,0.0974788492,0.0020862063,1,1,1,1,1,1,0.8865697823,0,0
3064,0.0974552074,0.0021049326,1,1,1,1,1,1,0.8866620978,0,0
3086,0.0975059864,0.0021110773,1,1,1,1,1,1,0.8812768414,0,0
3108,0.0974752854,0.0020870292,1,1,1,1,1,1,0.8868062413,0,0
3130,0.0974697317,0.0020178478,1,1,1,1,1,1,0.8950688329,0,0
3152,0.09750345,0.0020074376,1,1,1,1,1,1,0.8931858165,0,0
3174,0.0976680672,0.0019548119,1,1,1,1,1,1,0.8835495023,0,0
3196,0.0974231436,0.0019285135,1,1,1,1,1,1,0.9092560684,0,0
3218,0.0974588887,0.0018813563,1,1,1,1,1,1,0.911601096,0,0
3240,0.0974691722,0.0018480298,1,1,1,1,1,1,0.914574336,0,0
3262,0.0974360336,0.0018029024,1,1,1,1,1,1,0.9225061216,0,0
3284,0.0974475113,0.0017776519,1,1,1,1,1,1,0.9244812653,0,0
3306,0.0974517517,0.0018095099,1,1,1,1,1,1,0.9204719652,0,0
3328,0.0974744956,0.0018175967,1,1,1,1,1,1,0.9176557529,0,0
3350,0.0972520222,0.0018227814,1,1,1,1,1,1,0.9341681969,0,0
3372,0.0972191831,0.0018542139,1,1,1,1,1,1,0.933157595,0,0
3394,0.0969428869,0.0017931672,1,1,1,1,1,1,0.9558904605,0,0
3416,0.0969161759,0.0017822228,1,1,1,1,1,1,0.9582138545,0,0
3438,0.0968697307,0.0017781813,1,1,1,1,1,1,0.9608280368,0,0
3460,0.0970927399,0.0017059711,1,1,1,1,1,1,0.9558250801,0,0
3482,0.0972588944,0.0017922102,1,1,1,1,1,1,0.9369242063,0,0
3504,0.0971983891,0.0018365896,1,1,1,1,1,1,0.9364255561,0,0
3526,0.097215507,0.0018107227,1,1,1,1,1,1,0.9379487828,0,0
3548,0.097285081,0.0017854874,1,1,1,1,1,1,0.9358133254,0,0
3570,0.0970284556,0.001789016,1,1,1,1,1,1,0.951642653,0,0
3592,0.097045808,0.0018044159,1,1,1,1,1,1,0.949205787,0,0
3614,0.097052808,0.0018180923,1,1,1,1,1,1,0.9474949784,0,0
3636,0.0969782359,0.0017947321,1,1,1,1,1,1,0.953878756,0,0
3658,0.0970120988,0.0017942288,1,1,1,1,1,1,0.9520719838,0,0
3680,0.0972748814,0.0019073053,1,1,1,1,1,1,0.9234661796,0,0
3702,0.0975473272,0.0018296516,1,1,1,1,1,1,0.909960789,0,0
3724,0.0975717815,0.0018141491,1,1,1,1,1,1,0.909631452,0,0
3746,0.0977315328,0.0017472351,1,1,1,1,1,1,0.9029110064,0,0
3768,0.0977177291,0.0017351131,1,1,1,1,1,1,0.9058028605,0,0
3790,0.0974579652,0.0017021433,1,1,1,1,1,1,0.9323378953,0,0
3812,0.0972546128,0.0017746329,1,1,1,1,1,1,0.9390704217,0,0
3834,0.0972770584,0.0017092351,1,1,1,1,1,1,0.9444284457,0,0
3856,0.0972898235,0.0017148251,1,1,1,1,1,1,0.9429968248,0,0
3878,0.0972869191,0.0016939746,1,1,1,1,1,1,0.9453786891,0,0
3900,0.0973010008,0.0017230034,1,1,1,1,1,1,0.9413783854,0,0
3922,0.0975302229,0.0017923133,1,1,1,1,1,1,0.9158957174,0,0
3944,0.0973159813,0.0017046074,1,1,1,1,1,1,0.9423217931,0,0
3966,0.0973248699,0.0016872644,1,1,1,1,1,1,0.9435717531,0,0
3988,0.0973696179,0.0016545727,1,1,1,1,1,1,0.9440561316,0,0
4010,0.0973038535,0.0017517077,1,1,1,1,1,1,0.9381165483,0,0
4032,0.0973807528,0.0016368256,1,1,1,1,1,1,0.9452228095,0,0
4054,0.0973718342,0.0016464755,1,1,1,1,1,1,0.9447821026,0,0
4076,0.0976032124,0.0015138451,1,1,1,1,1,1,0.9433171714,0,0
4098,0.0975996245,0.0014874272,1,1,1,1,1,1,0.9467120725,0,0
4120,0.0973524175,0.0013819899,1,1,1,1,1,1,0.972303165,0,0
4142,0.0975771815,0.0015039908,1,1,1,1,1,1,0.946402123,0,0
4164,0.0975311778,0.001552981,1,1,1,1,1,1,0.9440522805,0,0
4186,0.0974876868,0.0015592059,1,1,1,1,1,1,0.94644036,0,0
4208,0.0973142414,0.0016160085,1,1,1,1,1,1,0.9517406613,0,0
4230,0.0973044841,0.0016183441,1,1,1,1,1,1,0.9521035655,0,0
4252,0.0975591819,0.0014812054,1,1,1,1,1,1,0.9503092295,0,0
4274,0.097570238,0.0014849662,1,1,1,1,1,1,0.9491053773,0,0
4296,0.0975921717,0.001490978,1,1,1,1,1,1,0.9468373075,0,0
4318,0.0975173165,0.0014632707,1,1,1,1,1,1,0.9551202057,0,0
4340,0.0975788356,0.0014325917,1,1,1,1,1,1,0.9544916624,0,0
4362,0.0973176381,0.001614666,1,1,1,1,1,1,0.9516682586,0,0
4384,0.0975780018,0.001487703,1,1,1,1,1,1,0.9482388227,0,0
4406,0.0973269648,0.0016388069,1,1,1,1,1,1,0.9485639254,0,0
4428,0.0973045262,0.0016482375,1,1,1,1,1,1,0.9490139669,0,0
4450,0.0972935453,0.0016221805,1,1,1,1,1,1,0.9523823648,0,0
4472,0.0972793551,0.0016315105,1,1,1,1,1,1,0.9522986412,0,0
4494,0.0975529851,0.0014521909,1,1,1,1,1,1,0.9540105847,0,0
4516,0.0972905284,0.0016544673,1,1,1,1,1,1,0.949254729,0,0
4538,0.0972352232,0.0016549849,1,1,1,1,1,1,0.9525971956,0,0
4560,0.0971805295,0.0015872481,1,1,1,1,1,1,0.9621604209,0,0
4582,0.0971680669,0.0016104521,1,1,1,1,1,1,0.960666286,0,0
4604,0.097149885,0.0016379911,1,1,1,1,1,1,0.9590710541,0,0
4626,0.0971397772,0.0016636954,1,1,1,1,1,1,0.9572108935,0,0
4648,0.0971113016,0.0016705708,1,1,1,1,1,1,0.9581105323,0,0
4670,0.0971067223,0.0016766753,1,1,1,1,1,1,0.9577906674,0,0
4692,0.0970844989,0.0017125821,1,1,1,1,1,1,0.9556598612,0,0
4714,0.096992838,0.0016882502,1,1,1,1,1,1,0.9625625579,0,0
4736,0.0969400244,0.0017381765,1,1,1,1,1,1,0.9608343633,0,0
4758,0.0969360228,0.0017324606,1,1,1,1,1,1,0.9615171345,0,0
4780,0.0970340994,0.001702578,1,1,1,1,1,1,0.9592462787,0,0
4802,0.097039465,0.0016833169,1,1,1,1,1,1,0.9606900794,0,0
4824,0.0970424534,0.0017120509,1,1,1,1,1,1,0.9579599295,0,0
4846,0.097011163,0.0017208751,1,1,1,1,1,1,0.9587898408,0,0
4868,0.0969628485,0.0017100943,1,1,1,1,1,1,0.9621347031,0,0
4890,0.0969550988,0.0017151123,1,1,1,1,1,1,0.9620788182,0,0
4912,0.097174408,0.0017259382,1,1,1,1,1,1,0.9491987581,0,0
4934,0.0968911712,0.0017033704,1,1,1,1,1,1,0.9660073609,0,0
4956,0.0969599525,0.0016837102,1,1,1,1,1,1,0.9645068072,0,0
4978,0.09693877,0.0016518153,1,1,1,1,1,1,0.968076875,0,0
5000,0.0969490433,0.0016612871,1,1,1,1,1,1,0.9668582626,0,0
5022,0.0969736326,0.0017021211,1,1,1,1,1,1,0.9622978856,0,0
5044,0.0967919459,0.0016143603,1,1,1,1,1,1,0.9765497851,0,0
5066,0.0967879816,0.0016009132,1,1,1,1,1,1,0.97759141,0,0
5088,0.0969795166,0.0016147473,1,1,1,1,1,1,0.9692970237,0,0
5110,0.0969921324,0.0015869205,1,1,1,1,1,1,0.9709810586,0,0
5132,0.0972228581,0.0016569692,1,1,1,1,1,1,0.9531345421,0,0
5154,0.096973059,0.0016956371,1,1,1,1,1,1,0.9628802775,0,0
5176,0.096709727,0.0015819438,1,1,1,1,1,1,0.9812323021,0,0
5198,0.096711128,0.001596899,1,1,1,1,1,1,0.9802785701,0,0
5220,0.0967220675,0.0015553516,1,1,1,1,1,1,0.9824636754,0,0
5242,0.0967588239,0.0015582986,1,1,1,1,1,1,0.9812347306,0,0
5264,0.0967559451,0.0015268411,1,1,1,1,1,1,0.9831935047,0,0
5286,0.0967273563,0.0015293221,1,1,1,1,1,1,0.9838198239,0,0
5308,0.0967367388,0.001515206,1,1,1,1,1,1,0.9843671652,0,0
5330,0.0967319003,0.0015254803,1,1,1,1,1,1,0.9839169926,0,0
5352,0.0969551469,0.0014879943,1,1,1,1,1,1,0.9796355887,0,0
5374,0.0969099489,0.0014459817,1,1,1,1,1,1,0.9837006706,0,0
5396,0.096666569,0.0014959475,1,1,1,1,1,1,0.9870699917,0,0
5418,0.0966839058,0.0015421381,1,1,1,1,1,1,0.9842351392,0,0
5440,0.0966933764,0.0015467284,1,1,1,1,1,1,0.983734234,0,0
5462,0.09715056,0.0013540746,1,1,1,1,1,1,0.9823258138,0,0
5484,0.096867913,0.0014891874,1,1,1,1,1,1,0.9822766763,0,0
5506,0.0968607183,0.0014806999,1,1,1,1,1,1,0.9830026128,0,0
5528,0.0970878228,0.0013450741,1,1,1,1,1,1,0.9848087677,0,0
5550,0.0973214992,0.0011726335,1,1,1,1,1,1,0.9888193912,0,0
5572,0.0973459955,0.0012045795,1,1,1,1,1,1,0.9862118619,0,0
5594,0.0973409417,0.001206899,1,1,1,1,1,1,0.9862102095,0,0
5616,0.0970919982,0.0013885033,1,1,1,1,1,1,0.9818852708,0,0
5638,0.0970963313,0.0013638529,1,1,1,1,1,1,0.9833736559,0,0
5660,0.0971191974,0.0013541697,1,1,1,1,1,1,0.9833047881,0,0
5682,0.0971537421,0.0013150647,1,1,1,1,1,1,0.9847811799,0,0
5704,0.0971173729,0.0013029969,1,1,1,1,1,1,0.9865272155,0,0
5726,0.0970663832,0.0012721283,1,1,1,1,1,1,0.9894466369,0,0
5748,0.0970643337,0.0013025799,1,1,1,1,1,1,0.9878934893,0,0
5770,0.0970932892,0.0013020206,1,1,1,1,1,1,0.9872077585,0,0
5792,0.0971028971,0.0012944957,1,1,1,1,1,1,0.9873900148,0,0
5814,0.0972612918,0.0013438828,1,1,1,1,1,1,0.9792203816,0,0
5836,0.0970441961,0.0015361791,1,1,1,1,1,1,0.9728306766,0,0
5858,0.0970560427,0.0015424396,1,1,1,1,1,1,0.9718455353,0,0
5880,0.097033024,0.001547764,1,1,1,1,1,1,0.9723774395,0,0
5902,0.0970636543,0.0015004874,1,1,1,1,1,1,0.9748220279,0,0
5924,0.09707496,0.0015148836,1,1,1,1,1,1,0.9732502963,0,0
5946,0.0970855162,0.00151115,1,1,1,1,1,1,0.9731130173,0,0
5968,0.0970856349,0.0015325282,1,1,1,1,1,1,0.9713929359,0,0
5990,0.0970665568,0.0014868875,1,1,1,1,1,1,0.9757450974,0,0
6012,0.0970749255,0.0014715598,1,1,1,1,1,1,0.9765796318,0,0
6034,0.0971040124,0.0014871409,1,1,1,1,1,1,0.9742537595,0,0
6056,0.0971022789,0.0014712857,1,1,1,1,1,1,0.9755530836,0,0
6078,0.0970925195,0.0014565951,1,1,1,1,1,1,0.9770374023,0,0
6100,0.0970792647,0.0014538062,1,1,1,1,1,1,0.9777328402,0,0
6122,0.0970762893,0.0014557081,1,1,1,1,1,1,0.9777020208,0,0
6144,0.0970904912,0.0014514847,1,1,1,1,1,1,0.9774920239,0,0
6166,0.0970946956,0.0014716969,1,1,1,1,1,1,0.975815876,0,0
6188,0.0971117695,0.0015050067,1,1,1,1,1,1,0.9725129885,0,0
6210,0.0971162635,0.001505326,1,1,1,1,1,1,0.9722976572,0,0
6232,0.0970999174,0.0015156664,1,1,1,1,1,1,0.9721518399,0,0
6254,0.0971238342,0.001536888,1,1,1,1,1,1,0.9693566823,0,0
6276,0.0968989129,0.0014631842,1,1,1,1,1,1,0.9829720784,0,0
6298,0.0971306348,0.0015159082,1,1,1,1,1,1,0.9708101419,0,0
6320,0.0968779617,0.0015049617,1,1,1,1,1,1,0.980983404,0,0
6342,0.0968605365,0.001499621,1,1,1,1,1,1,0.981847936,0,0
6364,0.0968585988,0.0015176407,1,1,1,1,1,1,0.9807702814,0,0
6386,0.097086744,0.0015245975,1,1,1,1,1,1,0.9719871753,0,0
6408,0.0968369137,0.0015145727,1,1,1,1,1,1,0.9816206841,0,0
6430,0.096817717,0.0014892432,1,1,1,1,1,1,0.9836947286,0,0
6452,0.0968125081,0.0014856271,1,1,1,1,1,1,0.9840456778,0,0
6474,0.0968055155,0.0014955439,1,1,1,1,1,1,0.9836603661,0,0
6496,0.0968132555,0.0014824277,1,1,1,1,1,1,0.9842097154,0,0
6518,0.0968068378,0.0014690378,1,1,1,1,1,1,0.9851339805,0,0
6540,0.0968169903,0.0014791035,1,1,1,1,1,1,0.984300763,0,0
6562,0.0968065024,0.0014942381,1,1,1,1,1,1,0.9837094577,0,0
6584,0.0967653878,0.0014668048,1,1,1,1,1,1,0.9862803074,0,0
6606,0.0967608175,0.001457142,1,1,1,1,1,1,0.9868910774,0,0
6628,0.0967473201,0.0014573468,1,1,1,1,1,1,0.9871898397,0,0
6650,0.0967649513,0.0014677412,1,1,1,1,1,1,0.9862413496,0,0
6672,0.0967462997,0.0014737963,1,1,1,1,1,1,0.9863674087,0,0
6694,0.0967814872,0.0014990719,1,1,1,1,1,1,0.9841035044,0,0
6716,0.0967904497,0.0014958269,1,1,1,1,1,1,0.984050327,0,0
6738,0.0965700638,0.0015102909,1,1,1,1,1,1,0.9884278238,0,0
6760,0.0965015747,0.0014660172,1,1,1,1,1,1,0.9914916488,0,0
6782,0.0964873954,0.0014493263,1,1,1,1,1,1,0.9923164914,0,0
6804,0.0964801314,0.0014465436,1,1,1,1,1,1,0.9925189677,0,0
6826,0.096509686,0.001490994,1,1,1,1,1,1,0.9903821364,0,0
6848,0.0965085032,0.0014828791,1,1,1,1,1,1,0.9907271535,0,0
6870,0.0964931054,0.0014350838,1,1,1,1,1,1,0.9927309678,0,0
6892,0.0964938244,0.0014336564,1,1,1,1,1,1,0.9927697889,0,0
6914,0.096734071,0.001425753,1,1,1,1,1,1,0.9890087328,0,0
6936,0.0964981828,0.001440678,1,1,1,1,1,1,0.9924645961,0,0
6958,0.0967309132,0.0014390254,1,1,1,1,1,1,0.9884487914,0,0
6980,0.0967230329,0.0014335395,1,1,1,1,1,1,0.988870744,0,0
7002,0.0969516116,0.0012679664,1,1,1,1,1,1,0.9918950608,0,0
7024,0.0969554633,0.0012908282,1,1,1,1,1,1,0.9908277863,0,0
7046,0.0969423357,0.001303085,1,1,1,1,1,1,0.9905241849,0,0
7068,0.0966999622,0.001453895,1,1,1,1,1,1,0.9883898669,0,0
7090,0.0966817297,0.001459726,1,1,1,1,1,1,0.9884933708,0,0
7112,0.0964644542,0.0014283732,1,1,1,1,1,1,0.9933423967,0,0
7134,0.0964492009,0.0014340012,1,1,1,1,1,1,0.9933595723,0,0
7156,0.0964268331,0.0014331955,1,1,1,1,1,1,0.9936691771,0,0
7178,0.0966853796,0.001376623,1,1,1,1,1,1,0.9919753175,0,0
7200,0.0969241381,0.0012025825,1,1,1,1,1,1,0.9947318613,0,0
7222,0.0969438488,0.0011932574,1,1,1,1,1,1,0.9947841895,0,0
