numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
82,0.2228439997,0.0254670403,1,1,1,1,1,0.1848587825,7.04785768968439E-007,3.19964573736921E-017,1.06402159185929E-018
83,0.2226424128,0.0255373321,1,1,1,1,1,0.1876364528,7.83579859672286E-007,4.1553777686444E-017,1.41190770371783E-018
84,0.22243621,0.0259298332,1,1,1,1,1,0.1934463306,1.16867214550378E-006,1.27679729882316E-016,4.81053278683146E-018
85,0.2214919596,0.0269056925,1,1,1,1,1,0.21220651,3.1587623504714E-006,1.9131498446699E-015,9.19338939757321E-017
86,0.2236908359,0.0265952597,1,1,1,1,1,0.1865204709,1.65276641431251E-006,4.68192419866882E-016,2.03388275177512E-017
87,0.2231528788,0.0267431141,1,1,1,1,1,0.1933133532,0.000002062,7.90912882695546E-016,3.5814935629395E-017
88,0.2235065484,0.0261007155,1,1,1,1,1,0.1838980313,0.000001112,1.41800364032737E-016,5.48721917418373E-018
89,0.2239306401,0.0268345317,1,1,1,1,1,0.1862540188,1.93423219899986E-006,7.79280445220965E-016,3.56465592824537E-017
90,0.2223001983,0.0264272433,1,1,1,1,1,0.1993811732,1.84778522559E-006,4.74100847244884E-016,2.01914702527427E-017
91,0.2220282633,0.026509397,1,1,1,1,1,0.2029979557,2.08016370135002E-006,6.3110050024972E-016,2.75054475430982E-017
92,0.2220790681,0.0264152419,1,1,1,1,1,0.2016208375,1.90451936530953E-006,4.92704190004033E-016,2.09899998334588E-017
93,0.2247275946,0.0254151779,1,1,1,1,1,0.1652900816,0.000000461,1.47164045658111E-017,4.69010910840829E-019
94,0.2259706062,0.0243372832,1,1,1,1,1,0.1429606392,1.13326063602719E-007,3.52620322735526E-019,8.08869224391089E-021
95,0.22637904,0.0240594879,1,1,1,1,1,0.1364499049,7.49128776345664E-008,1.19738338127744E-019,2.50111323213937E-021
96,0.2252989087,0.0243526716,1,1,1,1,1,0.1494359543,1.3363133597936E-007,4.7486224314957E-019,1.10674873029745E-020
97,0.2251923459,0.0243244449,1,1,1,1,1,0.150175682,1.32504311540942E-007,4.5051430819116E-019,1.04283586278754E-020
98,0.2244876248,0.0233042719,1,1,1,1,1,0.1466801958,0.000000046,1.72771062613937E-020,2.90347173649075E-022
99,0.2310391409,0.0370405167,1,1,1,1,1,0.2010215081,0.0002017955,1.2046098038925E-009,2.22351051442856E-010
100,0.2309059744,0.0370011963,1,1,1,1,1,0.2017829648,0.0002016729,1.18453354219298E-009,2.18086860556485E-010
101,0.2299336021,0.0368486888,1,1,1,1,1,0.2082987624,0.0002108327,1.19678466586952E-009,2.18869567658395E-010
102,0.2259849539,0.0213761938,1,1,1,1,1,0.112068197,1.88816958073534E-009,2.65182963260277E-024,2.0133430002306E-026
103,0.2264656031,0.0212876075,1,1,1,1,1,0.1068897209,1.41809741354157E-009,1.36879035378208E-024,9.87696319557647E-027
104,0.2260779233,0.0225686575,1,1,1,1,1,0.1239443207,1.15901378300365E-008,5.13006232813455E-022,6.39491808799107E-024
105,0.2259278197,0.0225007239,1,1,1,1,1,0.1245967585,1.0929061435956E-008,4.13593325563758E-022,5.03684984008651E-024
106,0.225756906,0.0197080951,1,1,1,1,1,0.0956199219,8.79807474730598E-011,3.4104996752771E-028,1.1093769654908E-030
107,0.2234812671,0.0143314051,1,1,1,1,1,0.0506640995,3.46271914837093E-018,1.74835088280792E-050,4.00994430780685E-055
108,0.2240413008,0.0140938702,1,1,1,1,1,0.0440228134,6.77519244237718E-019,2.16142503616393E-052,3.35750085009596E-057
109,0.2238209574,0.0140198865,1,1,1,1,1,0.0446517287,5.14981868568488E-019,8.07412364044089E-053,1.12860285946794E-057
110,0.2238744472,0.0132522994,1,1,1,1,1,0.0358094995,4.49174173610496E-021,6.82282507364793E-059,2.52216942718719E-064
111,0.2238745904,0.0133223603,1,1,1,1,1,0.0365609481,7.13904278185883E-021,2.68817032088727E-058,1.13251127832071E-063
112,0.2239502523,0.0133910125,1,1,1,1,1,0.0368451216,1.05891851491925E-020,9.21887400998411E-058,4.38746117942851E-063
113,0.2234904114,0.0124675476,1,1,1,1,1,0.0297740705,1.98087850911723E-023,4.94048848622884E-066,3.71067761494423E-072
114,0.2232838567,0.0124902504,1,1,1,1,1,0.0311494427,2.79685595954575E-023,1.11925501070273E-065,8.96429702405291E-072
115,0.2235646697,0.0130062859,1,1,1,1,1,0.0350092604,1.04562027304803E-021,6.86566846539398E-061,1.60591507955106E-066
116,0.2247523639,0.0162162918,1,1,1,1,1,0.0634565498,7.18473186243287E-015,2.4764820767376E-040,5.55963646286125E-044
117,0.2246044519,0.0156766716,1,1,1,1,1,0.0582663647,9.44681072159057E-016,5.87261110434631E-043,7.38720197815201E-047
118,0.2243354122,0.0157516536,1,1,1,1,1,0.0611799846,1.46933609082197E-015,1.81517973654475E-042,2.51255084802727E-046
119,0.2241204536,0.0157200371,1,1,1,1,1,0.0624685422,1.44363069787558E-015,1.50497237388687E-042,2.02779177987861E-046
120,0.2239551096,0.0158041324,1,1,1,1,1,0.0647913223,2.19588481167314E-015,4.66968866210528E-042,6.95853876566874E-046
121,0.2218674809,0.0113819618,1,1,1,1,1,0.0273507249,4.7148723861979E-027,1.22980866371248E-077,6.30591679678553E-085
122,0.2213490413,0.0107773326,1,1,1,1,1,0.0238000829,1.03785435974056E-029,6.28761616550961E-086,4.88764445036728E-094
123,0.2209822961,0.0104457995,1,1,1,1,1,0.0222854005,2.54499822130478E-031,5.11658418396538E-091,1.23740742287743E-099
124,0.2211377671,0.0103449294,1,1,1,1,1,0.0205115042,5.67274304922995E-032,6.84450736456332E-093,1.10692496808173E-101
125,0.2219796109,0.0111323552,1,1,1,1,1,0.0241687065,3.06792546603326E-028,3.84514361699362E-081,9.14586836379795E-089
126,0.2216110679,0.0106866154,1,1,1,1,1,0.0215749761,2.63737740271241E-030,1.44465864533618E-087,7.98940031599579E-096
127,0.2214582224,0.0109786667,1,1,1,1,1,0.0253188067,9.47045118646516E-029,5.7265111835869E-083,8.68082116412245E-091
128,0.2213288922,0.0111616236,1,1,1,1,1,0.0280078785,7.99398771890362E-028,3.01910310030888E-080,8.29165628689708E-088
129,0.2213571796,0.0112849557,1,1,1,1,1,0.029209833,2.84067629819824E-027,1.43333636748844E-078,5.72909880998739E-086
130,0.2215533137,0.0113467952,1,1,1,1,1,0.0287489419,4.44310809185717E-027,7.02104122755761E-078,3.32465289256189E-085
131,0.2214692612,0.0116779612,1,1,1,1,1,0.0329986066,1.21926341114075E-025,1.36777792808136E-073,1.66900659944684E-080
132,0.2225595155,0.0103058496,1,1,1,1,1,0.0142983823,6.49471319973939E-033,8.16412099759955E-095,9.9090524316148E-104
133,0.2232004257,0.0096250866,1,1,1,1,1,0.0079672544,8.20505995948138E-038,5.1590517277641E-109,2.90937857347133E-119
134,0.2234583086,0.0096347355,1,1,1,1,1,0.0074507497,6.85552028849514E-038,4.66003272572765E-109,2.67951007814747E-119
135,0.2235256954,0.0094270721,1,1,1,1,1,0.006288166,1.57636234703284E-039,6.93348498290523E-114,1.38702459181359E-124
136,0.2234878437,0.0091592571,1,1,1,1,1,0.00516797,9.94067639887889E-042,1.82088073343132E-120,8.50605465519106E-132
137,0.2230594216,0.0088160511,1,1,1,1,1,0.0044533074,1.3949744863869E-044,2.46118064400364E-129,1.53708127965219E-141
138,0.2238547929,0.0108324258,1,1,1,1,1,0.0138268145,1.41864330232553E-030,4.69021352275262E-087,3.55933125376087E-095
139,0.2234069127,0.01017834,1,1,1,1,1,0.0107332123,3.91858479627044E-034,6.59611598595011E-098,4.40225810160657E-107
140,0.2233505696,0.0093960281,1,1,1,1,1,0.0064747839,1.13871933603621E-039,1.93370207534434E-114,3.35303388686165E-125
141,0.2236949429,0.009540458,1,1,1,1,1,0.0065025904,9.62323630722774E-039,2.02098648390593E-111,7.09520759680058E-122
142,0.2244843777,0.0093535967,1,1,1,1,1,0.004426968,1.02993428202924E-040,1.14844858518502E-116,1.3973555392886E-127
143,0.2243443541,0.0095022485,1,1,1,1,1,0.0052042068,1.98525722855447E-039,5.70288283390908E-113,1.53543094334111E-123
144,0.2242636347,0.0097739685,1,1,1,1,1,0.006523657,2.48039720458467E-037,8.03648948481155E-107,8.26628956596219E-117
145,0.2239569681,0.0097622394,1,1,1,1,1,0.0070629784,3.04871547415527E-037,8.98412474489422E-107,9.03025846584225E-117
