numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
326,0.4212248594,0.0285997222,1,1,1,1,0.9970600279,5.16162509118765E-015,1.42394740032747E-029,3.52372899986707E-047,2.12169218439106E-049
336,0.4203939874,0.0254624513,1,1,1,1,0.9991152208,2.45061946012413E-018,1.30948421697476E-036,9.59363269222353E-059,1.54542373906293E-061
346,0.4145880695,0.0217546324,1,1,1,1,0.9999568417,2.98076718843879E-023,1.07240663411952E-047,1.67416865214308E-077,2.84863733757991E-081
356,0.4134682135,0.0221181971,1,1,1,1,0.9999542788,2.42804636796387E-022,6.78776668397391E-046,1.20954232505634E-074,2.79204072198827E-078
366,0.4118191205,0.0188315185,1,1,1,1,0.9999985839,1.18294657967611E-029,6.96666800086043E-062,2.5427360541835E-101,2.58548152693782E-106
376,0.4106627558,0.019908664,1,1,1,1,0.9999963944,1.81624198287384E-026,3.3972752008024E-055,2.22684374208519E-090,7.80012238166888E-095
386,0.4079305608,0.0235082671,1,1,1,1,0.9999550726,4.57652341875798E-019,1.67208089869122E-039,1.41630086490358E-064,9.41876597178849E-068
396,0.4028551317,0.0221635037,1,1,1,1,0.9999941499,2.77729299222396E-020,8.26189571420841E-043,1.33700628868185E-070,3.9609303948596E-074
406,0.4014463577,0.0218027653,1,1,1,1,0.9999969115,1.2384139903976E-020,8.87384185732097E-044,2.23366552935316E-072,5.20178088326644E-076
416,0.4004664679,0.0217170322,1,1,1,1,0.9999977104,1.34257793674679E-020,7.78017972505374E-044,1.40417557409863E-072,3.12534293549933E-076
426,0.4029763718,0.0227066994,1,1,1,1,0.999990353,1.96261160952708E-019,6.50240975499458E-041,2.09634817156941E-067,9.08640284007749E-071
436,0.407207717,0.0264702741,1,1,1,1,0.9997721486,2.47964279877335E-015,1.92618941082614E-031,3.3635954450876E-051,1.05468446712039E-053
446,0.4051783752,0.0251020077,1,1,1,1,0.9999207794,1.49433035559737E-016,2.61588179780595E-034,3.84205056879492E-056,6.54069529955199E-059
456,0.4039154521,0.0259790269,1,1,1,1,0.9998915797,2.09293551074142E-015,6.4868846166149E-032,3.11645798627021E-052,8.23953039202328E-055
466,0.4023696458,0.0245198378,1,1,1,1,0.9999657863,7.70380019869199E-017,3.05968453344864E-035,6.17380577352753E-058,8.11513308099072E-061
476,0.4011859083,0.0276377078,1,1,1,1,0.9998251108,1.67655023261585E-013,5.91399563500647E-028,8.81334477688037E-046,4.80515414286869E-048
486,0.3985857478,0.0261765595,1,1,1,1,0.9999465208,1.64462979826657E-014,1.93774926315769E-030,3.75902463734064E-050,1.17367931670218E-052
496,0.3999862097,0.0247973876,1,1,1,1,0.9999724934,3.66750439283238E-016,5.44432817597135E-034,4.94633992460374E-056,7.82876505126207E-059
506,0.4024792201,0.0293309318,1,1,1,1,0.9995576603,2.54101945810643E-012,3.08915577304832E-025,3.90086168837113E-041,3.74811901910687E-043
516,0.4021558422,0.0297926656,1,1,1,1,0.9994885827,5.78733893337969E-012,1.79914583609922E-024,7.18006894714715E-040,7.98127463649011E-042
526,0.4006832554,0.0291633678,1,1,1,1,0.9996698221,2.96446017819184E-012,3.16496186717904E-025,3.17468977245227E-041,2.95359809473907E-043
536,0.3997883235,0.0251693128,1,1,1,1,0.9999657595,1.02920745503902E-015,5.19460008659676E-033,2.13484847568843E-054,4.09229348765275E-057
546,0.4017258929,0.0290490715,1,1,1,1,0.9996415562,1.90151013933117E-012,1.42424859096925E-025,9.5870174840332E-042,8.4930519498898E-044
556,0.3993224717,0.0273538323,1,1,1,1,0.9998836406,1.58677394271498E-013,3.60448008430229E-028,2.86568869536768E-046,1.4373495280707E-048
566,0.39945126,0.0248045319,1,1,1,1,0.999974787,4.45831792692676E-016,7.3843292220381E-034,7.466076480916E-056,1.19638235253689E-058
576,0.3966534589,0.0233685399,1,1,1,1,0.9999951209,1.95932107703826E-017,3.16903880293555E-037,8.56960948011961E-062,6.41504664237869E-065
586,0.3982286566,0.0259029742,1,1,1,1,0.9999573402,9.8372799654779E-015,5.65350953292628E-031,4.41122440642443E-051,1.22563035090003E-053
596,0.3957323904,0.0227774399,1,1,1,1,0.9999976491,4.22691512854235E-018,7.58261439658873E-039,1.24508895184604E-064,6.5066855087231E-068
606,0.3971617171,0.0216636432,1,1,1,1,0.9999989679,4.47348251295264E-020,4.0121403429566E-043,9.83243558814936E-072,2.25245701873353E-075
616,0.3981291067,0.0221333988,1,1,1,1,0.9999979136,1.75199456712421E-019,1.17993014085757E-041,3.81153266732353E-069,1.21606365462173E-072
626,0.3994484615,0.0203799572,1,1,1,1,0.9999995969,6.43361842702789E-023,3.55904141678889E-049,1.05468829263983E-081,7.72151327242156E-086
636,0.3985752611,0.0208701928,1,1,1,1,0.9999994124,9.10502287665135E-022,9.9932330635879E-047,1.13385409323915E-077,1.31616541959505E-081
646,0.3992204233,0.0211458085,1,1,1,1,0.9999990601,2.22827002268624E-021,9.29255372335983E-046,5.82516156814675E-076,8.42259959167506E-080
656,0.3977906899,0.022252041,1,1,1,1,0.9999978181,3.09268496906495E-019,3.82010453324462E-041,2.56500903484535E-068,8.97367061781655E-072
666,0.3939492593,0.0191321557,1,1,1,1,0.9999999851,1.88606548903937E-024,1.42380162395978E-053,6.98936025059674E-090,1.65409672525488E-094
676,0.3944723253,0.0193589209,1,1,1,1,0.999999975,4.80218407720605E-024,1.49025590661241E-052,4.49626578936443E-088,1.34403011042324E-092
686,0.3952210027,0.020537983,1,1,1,1,0.9999998317,9.96748618145072E-022,3.74629873546837E-047,8.56322887833269E-079,8.01403180549193E-083
696,0.3976390958,0.0211039066,1,1,1,1,0.9999993837,3.80079072028191E-021,1.80677879507947E-045,1.18230070014852E-075,1.71010350216243E-079
706,0.3956405893,0.019030294,1,1,1,1,0.9999999792,4.31476049213035E-025,1.00127209796958E-054,1.32148523561026E-091,2.66327577282896E-096
716,0.3934491959,0.0189526801,1,1,1,1,0.9999999906,9.22809118959509E-025,2.25052070351447E-054,2.56312293629401E-091,5.02469083975652E-096
726,0.3930109036,0.0198467462,1,1,1,1,0.9999999649,1.17876971015455E-022,1.25606012303002E-049,2.76867068395297E-083,1.42248824062964E-087
736,0.3947658787,0.0200150905,1,1,1,1,0.9999999271,1.1125069821142E-022,2.15660186275842E-049,1.17019276842924E-082,6.78768892780416E-087
746,0.393125431,0.0186574407,1,1,1,1,0.9999999949,2.0680652058065E-025,6.3665855351966E-056,5.27037063941237E-094,7.38576829322674E-099
756,0.3936805508,0.0192913155,1,1,1,1,0.9999999822,5.09509408372192E-024,1.23556436800043E-052,2.54538734595237E-088,7.22501862506783E-093
766,0.3931734774,0.019476776,1,1,1,1,0.9999999793,1.73574879401798E-023,1.66304721073238E-051,1.8242167920121E-086,6.39621537719789E-091
776,0.3931318287,0.0176768838,1,1,1,1,0.9999999993,4.34475624481694E-028,4.64186665555453E-062,1.79821917669134E-104,7.06621320237094E-110
786,0.3933779526,0.0164412384,1,1,1,1,1,3.07188578890284E-032,1.60819633237139E-071,1.45355583904471E-120,8.15644127295243E-127
796,0.3949266131,0.0158520456,1,1,1,1,1,4.72208710293426E-035,1.4646562683346E-077,1.5020415460072E-130,2.67031708669091E-137
806,0.3964554566,0.0172869832,1,1,1,1,0.9999999989,3.14628841733316E-030,3.19404528493477E-066,5.36310430741223E-111,1.07019990781392E-116
816,0.3944818531,0.0169599669,1,1,1,1,0.9999999998,9.64956770241562E-031,7.81638907129039E-068,4.43324738282842E-114,5.68871354580158E-120
826,0.3944932881,0.0182820938,1,1,1,1,0.9999999961,9.86842129072687E-027,1.11552456030316E-058,1.70183499324311E-098,1.44165323207106E-103
836,0.394217147,0.0198745291,1,1,1,1,0.9999999488,7.4125953577406E-023,6.92906966838542E-050,1.44110453051438E-083,7.38239270471734E-088
846,0.3928041865,0.0190274641,1,1,1,1,0.9999999912,1.97297842140162E-024,9.775173067722E-054,2.54071173501029E-090,5.51899323071737E-095
856,0.3923122524,0.0188244386,1,1,1,1,0.9999999947,8.39859308718794E-025,1.11542846099504E-054,5.31428576155497E-092,9.27849746207505E-097
